# CHIME Latency Histogram - Read
# Bucket size: 500 ns
# Total samples: 21000000
# Format: latency_ns	count
148500	669
149000	604
149500	599
150000	622
150500	662
151000	655
151500	568
152000	624
152500	555
153000	587
153500	586
154000	562
154500	573
155000	582
155500	569
156000	554
156500	567
157000	567
157500	504
158000	521
158500	594
159000	524
159500	569
160000	536
160500	562
161000	516
161500	489
162000	528
162500	466
163000	468
163500	465
164000	510
164500	463
165000	503
165500	471
166000	443
166500	438
167000	397
167500	448
168000	376
168500	430
169000	386
169500	383
170000	388
170500	417
171000	417
171500	401
172000	382
172500	370
173000	404
173500	366
174000	362
174500	358
175000	357
175500	360
176000	348
176500	358
177000	321
177500	320
178000	310
178500	342
179000	321
179500	324
180000	298
180500	307
181000	277
181500	302
182000	298
182500	268
183000	284
183500	264
184000	265
184500	248
185000	247
185500	265
186000	263
186500	241
187000	227
187500	235
188000	198
188500	235
189000	201
189500	243
190000	216
190500	218
191000	208
191500	187
192000	215
192500	198
193000	191
193500	169
194000	173
194500	172
195000	202
195500	159
196000	154
196500	190
197000	165
197500	155
198000	143
198500	147
199000	163
199500	142
200000	143
200500	119
201000	117
201500	134
202000	121
202500	129
203000	123
203500	105
204000	128
204500	122
205000	104
205500	96
206000	122
206500	93
207000	108
207500	109
208000	90
208500	109
209000	92
209500	100
210000	88
210500	76
211000	77
211500	79
212000	77
212500	69
213000	81
213500	61
214000	71
214500	62
215000	69
215500	57
216000	65
216500	62
217000	48
217500	53
218000	54
218500	58
219000	46
219500	60
220000	56
220500	49
221000	58
221500	52
222000	48
222500	37
223000	50
223500	39
224000	43
224500	38
225000	35
225500	34
226000	37
226500	30
227000	35
227500	35
228000	33
228500	32
229000	38
229500	28
230000	29
230500	28
231000	31
231500	25
232000	22
232500	23
233000	25
233500	25
234000	20
234500	18
235000	18
235500	22
236000	22
236500	21
237000	18
237500	23
238000	22
238500	12
239000	18
239500	32
240000	20
240500	9
241000	12
241500	12
242000	15
242500	5
243000	18
243500	16
244000	10
244500	12
245000	23
245500	9
246000	12
246500	11
247000	11
247500	13
248000	8
248500	9
249000	8
249500	10
250000	12
250500	7
251000	10
251500	6
252000	6
252500	9
253000	7
253500	3
254000	10
254500	11
255000	11
255500	10
256000	4
256500	5
257000	7
257500	6
258000	6
258500	5
259000	2
259500	6
260000	6
260500	3
261000	7
261500	2
262000	7
262500	2
263000	2
263500	3
264000	4
264500	3
265000	5
265500	6
266000	1
266500	4
267000	1
267500	3
268000	3
268500	3
269000	2
269500	3
270000	2
270500	2
271000	2
271500	3
272000	1
272500	1
273000	4
273500	3
274500	4
275000	4
275500	2
276000	1
276500	3
277000	1
277500	2
278000	2
279500	3
280000	2
281500	1
282000	1
282500	1
283000	1
284500	2
285500	1
287000	2
288000	1
289000	1
292000	2
292500	2
293000	1
293500	1
294000	2
295000	1
295500	1
296500	1
299500	2
300500	2
302500	1
303500	1
304000	1
307500	2
310500	1
319500	1
325000	1
342500	1
373000	1
