# CHIME Latency Histogram - Range
# Bucket size: 500 ns
# Total samples: 1500000
# Format: latency_ns	count
39000	2
39500	2
40000	2
41000	2
42000	3
42500	3
43000	1
43500	2
44000	4
44500	3
45000	3
45500	2
46000	3
46500	3
47000	9
47500	4
48000	12
48500	13
49000	19
49500	25
50000	31
50500	32
51000	23
51500	22
52000	20
52500	23
53000	29
53500	49
54000	38
54500	42
55000	46
55500	51
56000	64
56500	45
57000	60
57500	58
58000	77
58500	86
59000	91
59500	93
60000	101
60500	105
61000	115
61500	143
62000	130
62500	196
63000	165
63500	225
64000	233
64500	262
65000	291
65500	261
66000	315
66500	297
67000	341
67500	396
68000	393
68500	430
69000	438
69500	482
70000	531
70500	476
71000	543
71500	554
72000	518
72500	571
73000	607
73500	601
74000	608
74500	675
75000	661
75500	662
76000	699
76500	678
77000	657
77500	659
78000	687
78500	669
79000	699
79500	647
80000	671
80500	773
81000	686
81500	658
82000	670
82500	660
83000	678
83500	625
84000	652
84500	607
85000	641
85500	641
86000	655
86500	665
87000	694
87500	626
88000	705
88500	673
89000	690
89500	671
90000	686
90500	784
91000	735
91500	806
92000	744
92500	768
93000	828
93500	811
94000	845
94500	859
95000	864
95500	876
96000	898
96500	930
97000	899
97500	954
98000	992
98500	908
99000	975
99500	1033
100000	975
100500	1023
101000	1026
101500	1004
102000	1048
102500	1127
103000	1101
103500	1103
104000	1088
104500	1120
105000	1077
105500	1156
106000	1230
106500	1179
107000	1138
107500	1217
108000	1226
108500	1229
109000	1205
109500	1231
110000	1239
110500	1334
111000	1317
111500	1262
112000	1273
112500	1256
113000	1377
113500	1377
114000	1381
114500	1412
115000	1402
115500	1399
116000	1418
116500	1460
117000	1457
117500	1457
118000	1437
118500	1458
119000	1470
119500	1532
120000	1508
120500	1532
121000	1579
121500	1618
122000	1578
122500	1637
123000	1587
123500	1677
124000	1687
124500	1703
125000	1711
125500	1675
126000	1690
126500	1679
127000	1757
127500	1759
128000	1752
128500	1671
129000	1774
129500	1782
130000	1820
130500	1832
131000	1904
131500	1782
132000	1814
132500	1788
133000	1857
133500	1858
134000	1875
134500	1872
135000	1804
135500	1875
136000	1876
136500	1866
137000	1927
137500	1902
138000	1879
138500	1880
139000	1922
139500	1924
140000	1878
140500	1929
141000	1883
141500	1920
142000	1927
142500	1938
143000	1938
143500	2011
144000	1963
144500	2016
145000	1935
145500	1918
146000	1860
146500	1939
147000	1911
147500	1887
148000	1935
148500	1967
149000	1915
149500	1945
150000	2002
150500	1907
151000	1951
151500	1982
152000	1919
152500	1910
153000	1988
153500	1931
154000	1997
154500	1981
155000	1942
155500	1953
156000	1870
156500	2009
157000	1946
157500	1883
158000	2037
158500	2021
159000	1982
159500	1875
160000	1983
160500	1920
161000	1820
161500	1914
162000	1919
162500	1938
163000	1944
163500	1911
164000	1944
164500	1900
165000	1901
165500	1831
166000	1912
166500	1873
167000	1857
167500	1871
168000	1886
168500	1808
169000	1839
169500	1748
170000	1903
170500	1884
171000	1806
171500	1872
172000	1786
172500	1859
173000	1876
173500	1792
174000	1799
174500	1754
175000	1701
175500	1794
176000	1722
176500	1773
177000	1751
177500	1765
178000	1715
178500	1743
179000	1782
179500	1656
180000	1706
180500	1649
181000	1690
181500	1646
182000	1589
182500	1589
183000	1628
183500	1666
184000	1617
184500	1573
185000	1596
185500	1597
186000	1573
186500	1557
187000	1555
187500	1533
188000	1614
188500	1576
189000	1509
189500	1491
190000	1470
190500	1457
191000	1557
191500	1479
192000	1530
192500	1453
193000	1521
193500	1446
194000	1428
194500	1497
195000	1405
195500	1456
196000	1430
196500	1471
197000	1478
197500	1403
198000	1437
198500	1479
199000	1367
199500	1358
200000	1404
200500	1423
201000	1409
201500	1346
202000	1384
202500	1389
203000	1472
203500	1430
204000	1395
204500	1380
205000	1436
205500	1351
206000	1388
206500	1357
207000	1372
207500	1390
208000	1405
208500	1395
209000	1354
209500	1434
210000	1433
210500	1322
211000	1398
211500	1407
212000	1390
212500	1384
213000	1427
213500	1380
214000	1415
214500	1337
215000	1391
215500	1319
216000	1372
216500	1390
217000	1363
217500	1387
218000	1461
218500	1367
219000	1363
219500	1424
220000	1455
220500	1393
221000	1435
221500	1446
222000	1431
222500	1410
223000	1428
223500	1426
224000	1466
224500	1409
225000	1455
225500	1457
226000	1456
226500	1498
227000	1445
227500	1512
228000	1482
228500	1528
229000	1569
229500	1502
230000	1541
230500	1577
231000	1563
231500	1530
232000	1474
232500	1579
233000	1527
233500	1556
234000	1572
234500	1602
235000	1651
235500	1569
236000	1587
236500	1616
237000	1522
237500	1642
238000	1597
238500	1619
239000	1683
239500	1636
240000	1644
240500	1654
241000	1666
241500	1646
242000	1687
242500	1702
243000	1707
243500	1717
244000	1732
244500	1714
245000	1799
245500	1752
246000	1665
246500	1716
247000	1724
247500	1760
248000	1758
248500	1691
249000	1751
249500	1706
250000	1844
250500	1765
251000	1770
251500	1819
252000	1829
252500	1882
253000	1844
253500	1971
254000	1862
254500	1907
255000	1848
255500	1956
256000	1949
256500	1877
257000	1907
257500	1983
258000	2034
258500	1914
259000	1960
259500	1956
260000	1973
260500	2000
261000	2071
261500	2014
262000	2038
262500	2055
263000	2044
263500	2064
264000	2046
264500	2059
265000	2112
265500	2099
266000	2062
266500	2076
267000	2078
267500	2118
268000	2012
268500	2079
269000	2096
269500	2251
270000	2188
270500	2090
271000	2191
271500	2142
272000	2101
272500	2227
273000	2197
273500	2229
274000	2163
274500	2186
275000	2233
275500	2220
276000	2166
276500	2215
277000	2267
277500	2207
278000	2344
278500	2227
279000	2292
279500	2289
280000	2271
280500	2242
281000	2318
281500	2362
282000	2298
282500	2307
283000	2254
283500	2346
284000	2321
284500	2374
285000	2371
285500	2296
286000	2417
286500	2350
287000	2337
287500	2365
288000	2388
288500	2378
289000	2440
289500	2393
290000	2437
290500	2464
291000	2405
291500	2398
292000	2422
292500	2484
293000	2441
293500	2476
294000	2454
294500	2464
295000	2488
295500	2558
296000	2544
296500	2462
297000	2425
297500	2472
298000	2448
298500	2533
299000	2540
299500	2537
300000	2534
300500	2492
301000	2542
301500	2552
302000	2398
302500	2552
303000	2597
303500	2480
304000	2537
304500	2523
305000	2497
305500	2531
306000	2596
306500	2565
307000	2486
307500	2496
308000	2432
308500	2584
309000	2528
309500	2622
310000	2603
310500	2498
311000	2601
311500	2555
312000	2651
312500	2536
313000	2441
313500	2588
314000	2602
314500	2522
315000	2545
315500	2629
316000	2610
316500	2445
317000	2504
317500	2547
318000	2536
318500	2571
319000	2574
319500	2661
320000	2531
320500	2543
321000	2671
321500	2625
322000	2552
322500	2571
323000	2624
323500	2519
324000	2565
324500	2581
325000	2669
325500	2615
326000	2514
326500	2467
327000	2604
327500	2519
328000	2546
328500	2695
329000	2590
329500	2509
330000	2552
330500	2550
331000	2531
331500	2605
332000	2641
332500	2550
333000	2468
333500	2579
334000	2565
334500	2579
335000	2613
335500	2536
336000	2559
336500	2533
337000	2534
337500	2524
338000	2507
338500	2485
339000	2470
339500	2553
340000	2543
340500	2520
341000	2643
341500	2601
342000	2544
342500	2570
343000	2536
343500	2471
344000	2491
344500	2498
345000	2492
345500	2511
346000	2407
346500	2487
347000	2492
347500	2513
348000	2421
348500	2485
349000	2580
349500	2484
350000	2356
350500	2398
351000	2458
351500	2405
352000	2475
352500	2383
353000	2491
353500	2470
354000	2377
354500	2438
355000	2424
355500	2422
356000	2435
356500	2407
357000	2383
357500	2446
358000	2386
358500	2444
359000	2326
359500	2513
360000	2337
360500	2449
361000	2289
361500	2329
362000	2240
362500	2351
363000	2284
363500	2352
364000	2327
364500	2272
365000	2276
365500	2298
366000	2351
366500	2237
367000	2268
367500	2315
368000	2245
368500	2306
369000	2273
369500	2262
370000	2176
370500	2307
371000	2217
371500	2289
372000	2240
372500	2229
373000	2199
373500	2161
374000	2239
374500	2140
375000	2168
375500	2153
376000	2215
376500	2120
377000	2170
377500	2188
378000	2070
378500	2159
379000	2122
379500	2130
380000	2208
380500	2177
381000	2095
381500	2103
382000	2163
382500	2058
383000	2084
383500	2026
384000	2127
384500	2124
385000	1967
385500	2076
386000	2024
386500	2005
387000	2037
387500	2058
388000	2003
388500	1945
389000	1961
389500	1981
390000	2020
390500	1941
391000	2003
391500	1947
392000	1881
392500	1897
393000	1934
393500	2015
394000	1967
394500	1879
395000	1913
395500	1974
396000	1949
396500	1842
397000	1900
397500	1796
398000	1834
398500	1862
399000	1877
399500	1823
400000	1740
400500	1830
401000	1840
401500	1725
402000	1818
402500	1851
403000	1850
403500	1834
404000	1739
404500	1670
405000	1793
405500	1768
406000	1716
406500	1672
407000	1762
407500	1740
408000	1697
408500	1689
409000	1689
409500	1679
410000	1611
410500	1666
411000	1694
411500	1620
412000	1719
412500	1609
413000	1628
413500	1620
414000	1563
414500	1568
415000	1573
415500	1591
416000	1593
416500	1509
417000	1584
417500	1524
418000	1510
418500	1559
419000	1532
419500	1492
420000	1478
420500	1509
421000	1537
421500	1444
422000	1510
422500	1411
423000	1466
423500	1390
424000	1450
424500	1448
425000	1418
425500	1445
426000	1370
426500	1420
427000	1409
427500	1347
428000	1373
428500	1373
429000	1263
429500	1412
430000	1356
430500	1389
431000	1335
431500	1268
432000	1297
432500	1244
433000	1257
433500	1286
434000	1374
434500	1238
435000	1173
435500	1256
436000	1234
436500	1247
437000	1221
437500	1186
438000	1182
438500	1236
439000	1194
439500	1247
440000	1254
440500	1186
441000	1221
441500	1177
442000	1194
442500	1144
443000	1195
443500	1100
444000	1098
444500	1111
445000	1135
445500	1170
446000	1138
446500	1086
447000	1082
447500	1054
448000	1131
448500	1103
449000	1053
449500	1036
450000	1058
450500	1054
451000	1031
451500	1058
452000	971
452500	1087
453000	1043
453500	999
454000	988
454500	1033
455000	978
455500	925
456000	984
456500	960
457000	966
457500	982
458000	972
458500	908
459000	926
459500	960
460000	893
460500	926
461000	936
461500	893
462000	864
462500	951
463000	861
463500	934
464000	882
464500	869
465000	849
465500	854
466000	826
466500	890
467000	796
467500	853
468000	814
468500	826
469000	813
469500	813
470000	813
470500	819
471000	818
471500	771
472000	739
472500	763
473000	778
473500	786
474000	718
474500	803
475000	690
475500	740
476000	740
476500	773
477000	791
477500	746
478000	693
478500	763
479000	691
479500	716
480000	762
480500	657
481000	686
481500	678
482000	648
482500	692
483000	704
483500	668
484000	670
484500	645
485000	677
485500	671
486000	660
486500	676
487000	639
487500	626
488000	592
488500	653
489000	614
489500	578
490000	594
490500	582
491000	622
491500	591
492000	597
492500	576
493000	604
493500	571
494000	556
494500	556
495000	543
495500	550
496000	574
496500	534
497000	549
497500	505
498000	542
498500	520
499000	540
499500	532
500000	477
500500	526
501000	541
501500	495
502000	494
502500	511
503000	498
503500	511
504000	490
504500	495
505000	468
505500	504
506000	457
506500	491
507000	454
507500	441
508000	473
508500	426
509000	446
509500	434
510000	454
510500	457
511000	436
511500	457
512000	440
512500	416
513000	412
513500	423
514000	408
514500	410
515000	376
515500	393
516000	380
516500	378
517000	385
517500	386
518000	361
518500	380
519000	378
519500	390
520000	395
520500	354
521000	389
521500	350
522000	366
522500	358
523000	334
523500	350
524000	332
524500	327
525000	312
525500	377
526000	327
526500	309
527000	340
527500	340
528000	343
528500	334
529000	321
529500	312
530000	340
530500	305
531000	299
531500	298
532000	291
532500	300
533000	304
533500	275
534000	293
534500	260
535000	262
535500	278
536000	291
536500	285
537000	294
537500	257
538000	248
538500	275
539000	283
539500	251
540000	251
540500	269
541000	221
541500	258
542000	287
542500	268
543000	226
543500	267
544000	248
544500	228
545000	262
545500	213
546000	241
546500	237
547000	237
547500	214
548000	213
548500	214
549000	226
549500	228
550000	229
550500	172
551000	236
551500	200
552000	206
552500	212
553000	198
553500	209
554000	214
554500	192
555000	230
555500	189
556000	208
556500	217
557000	201
557500	188
558000	184
558500	168
559000	210
559500	188
560000	170
560500	194
561000	193
561500	184
562000	162
562500	160
563000	147
563500	139
564000	175
564500	134
565000	162
565500	186
566000	174
566500	165
567000	175
567500	149
568000	156
568500	157
569000	141
569500	155
570000	137
570500	149
571000	155
571500	123
572000	121
572500	142
573000	143
573500	143
574000	133
574500	137
575000	149
575500	149
576000	129
576500	140
577000	128
577500	134
578000	108
578500	128
579000	97
579500	116
580000	119
580500	104
581000	124
581500	116
582000	110
582500	117
583000	110
583500	124
584000	99
584500	121
585000	113
585500	91
586000	134
586500	113
587000	88
587500	103
588000	107
588500	99
589000	97
589500	103
590000	100
590500	80
591000	96
591500	74
592000	91
592500	83
593000	80
593500	80
594000	95
594500	75
595000	89
595500	83
596000	92
596500	80
597000	85
597500	78
598000	78
598500	91
599000	88
599500	58
600000	70
600500	71
601000	86
601500	75
602000	83
602500	78
603000	88
603500	83
604000	86
604500	74
605000	80
605500	70
606000	65
606500	77
607000	64
607500	67
608000	50
608500	55
609000	50
609500	64
610000	51
610500	67
611000	58
611500	72
612000	59
612500	42
613000	50
613500	53
614000	44
614500	50
615000	56
615500	45
616000	57
616500	45
617000	53
617500	55
618000	57
618500	54
619000	59
619500	50
620000	53
620500	64
621000	46
621500	50
622000	41
622500	32
623000	39
623500	37
624000	40
624500	38
625000	37
625500	48
626000	38
626500	35
627000	37
627500	47
628000	48
628500	44
629000	42
629500	39
630000	46
630500	32
631000	35
631500	26
632000	32
632500	32
633000	37
633500	30
634000	24
634500	37
635000	29
635500	40
636000	30
636500	23
637000	26
637500	29
638000	25
638500	32
639000	32
639500	28
640000	26
640500	21
641000	23
641500	24
642000	15
642500	21
643000	23
643500	23
644000	27
644500	33
645000	20
645500	27
646000	21
646500	23
647000	22
647500	15
648000	19
648500	27
649000	17
649500	18
650000	28
650500	30
651000	12
651500	21
652000	16
652500	22
653000	15
653500	25
654000	16
654500	23
655000	10
655500	14
656000	29
656500	18
657000	15
657500	13
658000	11
658500	22
659000	10
659500	16
660000	15
660500	21
661000	13
661500	15
662000	18
662500	17
663000	14
663500	18
664000	18
664500	20
665000	14
665500	11
666000	14
666500	16
667000	11
667500	19
668000	8
668500	12
669000	12
669500	14
670000	15
670500	13
671000	14
671500	13
672000	17
672500	7
673000	15
673500	17
674000	15
674500	15
675000	18
675500	16
676000	5
676500	8
677000	6
677500	12
678000	8
678500	7
679000	8
679500	10
680000	5
680500	8
681000	13
681500	3
682000	9
682500	10
683000	9
683500	4
684000	8
684500	6
685000	4
685500	5
686000	12
686500	9
687000	6
687500	6
688000	5
688500	4
689000	5
690000	2
690500	9
691000	3
691500	6
692000	6
692500	10
693500	5
694000	7
694500	10
695000	3
695500	4
696000	5
