# CHIME Latency Histogram - Range
# Bucket size: 500 ns
# Total samples: 1500000
# Format: latency_ns	count
29500	1
35500	1
36000	2
36500	9
37000	8
37500	6
38000	3
39000	3
39500	5
40000	2
40500	9
41000	6
41500	13
42000	10
42500	8
43000	13
43500	22
44000	21
44500	14
45000	21
45500	34
46000	54
46500	77
47000	63
47500	79
48000	63
48500	85
49000	56
49500	86
50000	94
50500	86
51000	93
51500	85
52000	107
52500	106
53000	137
53500	135
54000	160
54500	161
55000	166
55500	196
56000	215
56500	231
57000	248
57500	284
58000	273
58500	298
59000	339
59500	381
60000	412
60500	456
61000	456
61500	492
62000	492
62500	534
63000	528
63500	574
64000	549
64500	627
65000	583
65500	662
66000	643
66500	686
67000	727
67500	716
68000	729
68500	769
69000	822
69500	866
70000	867
70500	988
71000	936
71500	989
72000	1009
72500	1057
73000	1156
73500	1269
74000	1201
74500	1243
75000	1397
75500	1410
76000	1419
76500	1458
77000	1490
77500	1608
78000	1711
78500	1696
79000	1732
79500	1834
80000	1791
80500	1827
81000	1969
81500	2029
82000	2118
82500	2123
83000	2135
83500	2228
84000	2339
84500	2326
85000	2416
85500	2490
86000	2505
86500	2655
87000	2735
87500	2718
88000	2754
88500	2853
89000	2813
89500	2933
90000	3085
90500	3043
91000	3156
91500	3200
92000	3150
92500	3249
93000	3318
93500	3357
94000	3408
94500	3490
95000	3541
95500	3587
96000	3514
96500	3584
97000	3699
97500	3664
98000	3830
98500	3773
99000	3861
99500	4073
100000	3992
100500	4036
101000	4198
101500	4184
102000	4160
102500	4173
103000	4305
103500	4352
104000	4325
104500	4515
105000	4609
105500	4591
106000	4578
106500	4817
107000	4772
107500	4828
108000	4757
108500	4824
109000	4929
109500	4982
110000	5212
110500	5183
111000	5331
111500	5309
112000	5317
112500	5356
113000	5308
113500	5223
114000	5579
114500	5580
115000	5547
115500	5632
116000	5624
116500	5591
117000	5709
117500	5539
118000	5686
118500	5712
119000	5767
119500	5735
120000	5703
120500	5795
121000	5676
121500	5805
122000	5705
122500	5740
123000	5664
123500	5584
124000	5625
124500	5587
125000	5636
125500	5674
126000	5540
126500	5591
127000	5446
127500	5497
128000	5419
128500	5535
129000	5519
129500	5229
130000	5389
130500	5337
131000	5301
131500	5273
132000	5289
132500	5193
133000	5172
133500	5101
134000	4999
134500	5121
135000	5194
135500	5018
136000	4967
136500	5003
137000	4939
137500	4951
138000	4807
138500	4783
139000	4796
139500	4791
140000	4692
140500	4720
141000	4751
141500	4535
142000	4708
142500	4555
143000	4493
143500	4437
144000	4430
144500	4439
145000	4385
145500	4333
146000	4211
146500	4181
147000	4130
147500	4073
148000	4155
148500	4000
149000	3966
149500	3983
150000	3979
150500	3901
151000	3764
151500	3767
152000	3606
152500	3755
153000	3739
153500	3528
154000	3573
154500	3579
155000	3359
155500	3379
156000	3351
156500	3349
157000	3375
157500	3153
158000	3232
158500	3172
159000	3057
159500	3063
160000	3033
160500	2962
161000	2891
161500	2848
162000	2742
162500	2872
163000	2687
163500	2778
164000	2726
164500	2746
165000	2662
165500	2500
166000	2525
166500	2535
167000	2610
167500	2355
168000	2455
168500	2369
169000	2377
169500	2418
170000	2295
170500	2310
171000	2228
171500	2211
172000	2192
172500	2196
173000	2161
173500	2064
174000	2107
174500	2159
175000	2023
175500	2140
176000	2014
176500	2072
177000	1996
177500	1960
178000	1892
178500	1937
179000	1882
179500	1865
180000	1847
180500	1838
181000	1932
181500	1846
182000	1864
182500	1890
183000	1870
183500	1675
184000	1773
184500	1766
185000	1806
185500	1704
186000	1764
186500	1690
187000	1728
187500	1745
188000	1751
188500	1741
189000	1698
189500	1686
190000	1705
190500	1670
191000	1763
191500	1649
192000	1686
192500	1687
193000	1679
193500	1641
194000	1697
194500	1704
195000	1663
195500	1611
196000	1646
196500	1699
197000	1746
197500	1596
198000	1653
198500	1593
199000	1621
199500	1654
200000	1621
200500	1684
201000	1659
201500	1650
202000	1668
202500	1681
203000	1556
203500	1696
204000	1717
204500	1702
205000	1655
205500	1686
206000	1688
206500	1690
207000	1703
207500	1692
208000	1675
208500	1669
209000	1719
209500	1662
210000	1703
210500	1717
211000	1641
211500	1713
212000	1703
212500	1690
213000	1633
213500	1750
214000	1713
214500	1663
215000	1685
215500	1708
216000	1722
216500	1830
217000	1706
217500	1786
218000	1723
218500	1828
219000	1826
219500	1686
220000	1775
220500	1756
221000	1800
221500	1772
222000	1706
222500	1782
223000	1839
223500	1816
224000	1839
224500	1806
225000	1822
225500	1858
226000	1739
226500	1790
227000	1862
227500	1812
228000	1806
228500	1855
229000	1805
229500	1849
230000	1802
230500	1821
231000	1941
231500	1913
232000	1944
232500	1895
233000	1828
233500	1874
234000	1903
234500	1854
235000	1889
235500	1823
236000	1912
236500	1934
237000	1909
237500	1833
238000	1905
238500	1920
239000	1879
239500	1919
240000	1984
240500	1989
241000	1887
241500	1973
242000	1900
242500	1880
243000	1951
243500	1853
244000	1965
244500	1949
245000	1906
245500	2010
246000	1995
246500	1865
247000	1934
247500	2016
248000	2044
248500	2052
249000	2030
249500	1969
250000	1959
250500	2039
251000	1955
251500	2023
252000	2017
252500	1979
253000	1887
253500	2031
254000	1965
254500	1981
255000	2007
255500	1996
256000	1966
256500	1966
257000	2026
257500	2031
258000	1996
258500	2093
259000	2037
259500	2000
260000	1989
260500	2030
261000	1992
261500	2023
262000	1995
262500	1960
263000	2119
263500	1992
264000	2009
264500	1990
265000	2034
265500	1979
266000	1965
266500	2001
267000	1994
267500	2046
268000	1980
268500	2056
269000	1962
269500	2026
270000	1938
270500	2069
271000	1938
271500	2030
272000	1892
272500	2016
273000	1989
273500	1977
274000	1919
274500	1983
275000	1993
275500	2038
276000	1989
276500	1954
277000	1857
277500	1967
278000	1952
278500	1843
279000	1891
279500	1944
280000	1868
280500	1914
281000	1920
281500	1938
282000	1888
282500	1930
283000	1982
283500	1974
284000	1807
284500	1909
285000	2038
285500	1875
286000	1920
286500	1884
287000	1931
287500	1785
288000	1838
288500	1828
289000	1779
289500	1784
290000	1740
290500	1793
291000	1803
291500	1829
292000	1806
292500	1825
293000	1809
293500	1801
294000	1805
294500	1752
295000	1782
295500	1710
296000	1775
296500	1730
297000	1813
297500	1797
298000	1703
298500	1767
299000	1740
299500	1739
300000	1642
300500	1700
301000	1744
301500	1585
302000	1661
302500	1741
303000	1774
303500	1673
304000	1636
304500	1691
305000	1707
305500	1649
306000	1627
306500	1669
307000	1608
307500	1590
308000	1631
308500	1660
309000	1628
309500	1575
310000	1528
310500	1597
311000	1537
311500	1598
312000	1476
312500	1476
313000	1468
313500	1512
314000	1589
314500	1439
315000	1529
315500	1444
316000	1413
316500	1393
317000	1436
317500	1445
318000	1426
318500	1430
319000	1425
319500	1434
320000	1429
320500	1470
321000	1434
321500	1421
322000	1475
322500	1383
323000	1338
323500	1354
324000	1368
324500	1351
325000	1322
325500	1307
326000	1300
326500	1364
327000	1333
327500	1289
328000	1290
328500	1262
329000	1252
329500	1301
330000	1266
330500	1215
331000	1310
331500	1250
332000	1252
332500	1294
333000	1245
333500	1238
334000	1240
334500	1209
335000	1248
335500	1149
336000	1167
336500	1144
337000	1170
337500	1192
338000	1164
338500	1081
339000	1104
339500	1140
340000	1137
340500	1080
341000	1066
341500	1075
342000	1088
342500	1029
343000	1114
343500	1038
344000	1008
344500	1023
345000	1014
345500	1042
346000	1073
346500	1012
347000	982
347500	1026
348000	979
348500	996
349000	994
349500	942
350000	950
350500	916
351000	965
351500	962
352000	983
352500	976
353000	964
353500	889
354000	888
354500	907
355000	849
355500	894
356000	858
356500	876
357000	853
357500	862
358000	806
358500	863
359000	856
359500	799
360000	804
360500	849
361000	824
361500	784
362000	842
362500	812
363000	795
363500	790
364000	834
364500	808
365000	749
365500	765
366000	738
366500	727
367000	718
367500	730
368000	719
368500	725
369000	731
369500	721
370000	707
370500	739
371000	691
371500	662
372000	643
372500	630
373000	654
373500	680
374000	638
374500	669
375000	647
375500	663
376000	636
376500	553
377000	630
377500	610
378000	557
378500	595
379000	647
379500	584
380000	582
380500	561
381000	574
381500	597
382000	576
382500	592
383000	527
383500	583
384000	573
384500	535
385000	513
385500	497
386000	504
386500	528
387000	512
387500	508
388000	501
388500	507
389000	527
389500	482
390000	495
390500	479
391000	472
391500	440
392000	501
392500	455
393000	450
393500	463
394000	473
394500	452
395000	433
395500	424
396000	408
396500	422
397000	412
397500	425
398000	398
398500	395
399000	387
399500	404
400000	390
400500	389
401000	388
401500	389
402000	389
402500	378
403000	372
403500	368
404000	379
404500	379
405000	340
405500	325
406000	365
406500	340
407000	363
407500	352
408000	334
408500	311
409000	307
409500	332
410000	298
410500	333
411000	304
411500	253
412000	312
412500	295
413000	261
413500	291
414000	284
414500	278
415000	271
415500	257
416000	276
416500	276
417000	271
417500	284
418000	276
418500	259
419000	269
419500	250
420000	242
420500	225
421000	271
421500	255
422000	248
422500	255
423000	248
423500	206
424000	237
424500	235
425000	228
425500	217
426000	205
426500	189
427000	222
427500	203
428000	220
428500	208
429000	197
429500	184
430000	210
430500	210
431000	212
431500	186
432000	176
432500	196
433000	191
433500	175
434000	181
434500	143
435000	184
435500	179
436000	187
436500	169
437000	159
437500	135
438000	160
438500	164
439000	142
439500	177
440000	133
440500	148
441000	166
441500	143
442000	140
442500	165
443000	124
443500	127
